26.02
33.34
14.22
19.18
38.96
21.45
47.61
45.08
27.92
15.50
31.40
22.36
19.77
33.02
21.92
9.14
8.06
100.42
18.69
14.36
25.66
20.67
85.11
17.09
29.41
14.80
