30.05
46.88
15.60
24.45
53.13
28.34
56.26
53.05
33.47
17.20
45.27
24.75
23.49
43.30
26.72
9.94
9.04
103.73
18.05
16.26
33.23
35.11
95.75
19.72
36.63
16.97
