21.24
21.24
9.34
20.81
22.18
36.17
21.05
21.91
21.57
23.97
21.76
36.18
18.48
25.15
28.90
22.59
37.57
39.62
19.89
23.30
23.13
22.97
22.26
36.86
22.93
23.00
8.80
43.97
13.45
24.11
21.39
16.52
23.98
22.55
87.22
45.83
11.97
13.70
22.83
36.57
23.62
26.38
33.44
30.43
37.52
44.38
32.40
37.07
33.17
23.85
33.92
38.74
29.64
21.39
30.36
25.46
25.60
31.53
21.90
26.97
24.79
16.35
33.38
24.49
36.38
21.32
37.46
35.70
17.76
24.28
12.66
12.55
13.47
10.18
10.74
17.92
17.67
14.16
5.51
9.37
11.65
6.37
7.77
15.02
25.66
18.52
20.81
22.18
20.38
26.63
28.16
17.36
21.05
26.07
13.06
15.99
13.74
15.27
8.40
16.46
11.49
12.90
6.82
22.63
11.48
20.08
25.00
26.31
32.50
25.41
13.46
14.13
9.16
51.73
10.69
19.38
7.02
19.40
6.10
20.81
10.36
17.56
10.52
10.26
7.26
13.75
15.24
19.44
28.81
29.62
6.19
27.79
20.96
18.02
12.89
22.04
9.92
29.74
14.86
30.93
32.64
19.37
11.16
11.94
17.82
12.44
28.73
6.01
19.63
16.13
20.74
14.36
17.80
18.59
5.92
26.85
40.08
20.98
28.29
15.11
11.61
14.63
22.63
32.85
27.17
20.84
14.06
4.34
30.50
8.43
20.60
16.38
6.82
17.82
19.73
9.73
12.11
26.75
8.82
28.82
12.97
22.49
8.68
7.15
20.08
32.64
22.06
13.99
36.17
28.42
25.80
27.17
27.17
9.41
14.20
31.32
18.28
28.97
30.31
11.51
28.58
21.89
19.63
22.02
25.96
26.68
29.45
16.57
22.56
14.94
25.40
13.70
20.81
21.05
22.18
36.17
32.48
11.40
25.84
14.84
36.48
25.25
23.92
36.99
15.25
15.91
22.24
29.80
17.24
14.67
20.09
19.72
56.60
23.30
29.19
20.89
20.81
21.05
22.18
21.24
27.17
15.42
27.78
18.76
24.27
22.38
31.73
34.96
24.76
23.21
22.29
29.43
11.38
36.83
25.40
41.92
25.40
41.92
35.04
21.57
8.26
14.08
31.72
17.81
28.92
30.32
11.53
28.47
20.52
18.54
19.89
40.67
36.11
28.48
38.11
27.05
34.21
42.69
18.31
18.64
