20.40
20.40
8.67
18.55
20.14
26.59
19.80
20.90
23.11
25.39
21.10
28.58
18.78
25.91
24.78
23.81
26.60
35.33
34.34
20.62
16.66
18.47
18.91
22.54
21.53
30.80
22.16
22.23
8.48
48.73
17.71
23.89
18.01
16.70
24.56
17.74
83.55
39.79
11.41
14.72
25.08
34.23
21.17
40.13
35.56
17.76
20.05
19.62
23.87
28.25
35.42
54.27
28.12
20.54
25.05
24.61
29.10
25.15
26.65
20.23
29.76
25.19
28.12
32.38
19.59
28.40
25.44
15.25
37.99
29.10
24.89
18.25
23.91
26.71
17.08
24.82
15.56
14.14
14.20
11.56
12.17
19.11
21.84
15.88
8.25
14.63
17.14
8.31
10.93
14.15
21.69
16.83
18.55
20.14
22.33
21.51
25.21
16.15
19.80
22.13
14.62
18.33
13.85
15.43
15.04
12.31
12.54
13.16
9.18
20.13
12.70
23.51
29.72
22.48
30.87
23.71
19.79
24.48
16.62
43.16
13.20
20.00
9.20
19.33
8.03
20.23
13.29
22.89
14.60
12.54
12.34
20.07
16.01
17.86
24.41
26.89
7.38
33.03
23.84
17.63
14.84
21.73
17.49
26.49
21.27
24.21
25.25
19.55
12.89
13.29
20.22
16.58
24.39
9.22
13.37
15.40
24.59
16.73
32.21
22.50
7.17
20.33
11.77
26.45
22.11
25.20
10.85
18.08
21.41
28.88
27.22
19.79
5.52
22.33
14.76
25.57
31.72
12.43
21.03
19.04
13.27
16.97
23.48
10.10
28.50
14.60
20.35
9.83
8.48
18.43
25.25
23.36
15.24
26.59
25.40
26.62
22.03
22.03
14.56
20.26
20.81
17.23
22.47
25.75
11.03
29.91
33.21
17.46
21.27
25.94
23.51
24.20
17.60
23.91
17.79
23.34
15.44
18.55
19.80
20.14
26.59
22.42
14.28
20.01
19.23
29.17
22.49
24.60
26.44
14.59
17.13
18.95
25.22
17.20
16.83
19.54
17.13
52.41
19.27
28.22
18.94
18.55
19.80
20.14
20.40
22.03
17.54
22.00
19.11
24.60
20.72
25.52
26.25
24.86
22.49
21.18
24.66
12.41
25.16
26.55
42.44
26.55
42.44
37.03
23.11
13.20
19.66
20.98
16.70
23.52
25.88
10.99
29.71
30.96
17.94
25.95
26.16
26.79
20.39
31.60
43.84
21.38
18.98
16.15
19.98
26.59
26.59
19.80
